	Domain	Phylum	Class	Order	Family	Genus	Species	Select
f1860fe716257bd5fd5c4c6a16cf3b95	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	ND	NP
efd2cf2048d2a95fd5987646f8523d93	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	ND	NP
4f5efd25dacb5d639316e7291ff6ff8b	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	ND	NP
139a2472994ef3f362027231a89a5e5d	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	ND	NP
2c505b41794a67632a4133f88bc2e4e8	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaeraceae	ND	NP
85fca7d0ba5e9b3a3198961bd9557f18	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaeraceae	ND	NP
1d6b9da3bd2d4ac1a99d1a57a422c3f1	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaeraceae	uncultured_compost	NP
c40591c7285bb956c267d10185eba46a	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaeraceae	uncultured_crenarchaeote	NP
99b45d835ebb17d61efa99fbea02ad39	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaeraceae	unidentified_archaeon	NP
f6be1fbaaae460e16e2d80bd89d8d52f	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Nitrosospira	ND	NP
2e2a30204aa04774fcdf0e7096992670	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	ND	NP
4c687e9abe11199b993e2ab668384d5c	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	ND	NP
e00fa99e1057c275a1fe42cc857ccbc3	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	uncultured_Green	NP
a791ace2bd0118999115b5b5c975865c	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND	NP
5d7f46a44965d4e8288a0ddc35bb8f6d	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND	NP
646f6ca56d422273df4c7186aab7b7d1	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND	NP
6c33785c46c3fef68941d9addceaf948	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND	NP
41300091835845bd9f0d2c9d5efa62e5	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND	NP
0ed82bed84de7c737439d2658891e5e2	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND	NP
b8f4b792a7569c5f07c33e036d449dc4	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND	NP
aa80ee374aaed58dc931121cda094056	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND	NP
c2648bfbadd71843577abc9e9968ded6	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND	NP
40fe1d46fd880457e79f55916db36cdb	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND	NP
94d2011161771c28818854b0193ccdd7	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND	NP
195da4c7b9e1b07e9b51847e48252703	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND	NP
f2626600b0c4065958d2d870eee0a833	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND	NP
8b13bb3d779a8c8a3c36a3fc8536311c	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND	NP
cfa7427c3c951a1052ea824ee09baca1	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND	NP
6d5731c8e10db5d9b2bce0869702715a	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND	NP
275fa835a465c5596efc2f751ab475f6	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND	NP
ca4283eb765c661054735b529ff8bda0	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND	NP
3dab01147d2150c5d73d3d532ab4e9d7	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND	NP
aee0a78d047ee55ecf2be0a4e8cfb43b	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND	NP
ed2d1c9123985825f15107cdb8bfba1e	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND	NP
083ff2c5267ca9b9a6545e57b8f23d45	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND	NP
ebb33ce044ac0ed41f194adfe4a58fd5	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND	NP
b894d92b5d101b22c6672a16fff44912	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND	NP
8a1e0968b997578d536a89a186e1dfed	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND	NP
29d23fdb6a474d3a6922eb79194cc6fa	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND	NP
dccb19131271ed4c72251723787d656b	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND	NP
8318f3286be515d3050677b45ca1f94d	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND	NP
df5d01e69e7e85939734e63b759ac8d7	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Marmoricola_sp.	NP
b27c1925940ddefc1d70e32786e57092	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	uncultured_Nocardioides	NP
17491d7b1df181eb1f1e2602ca9a186c	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	uncultured_Nocardioides	NP
9b0075305f1779b2290b38d918c9f8b3	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	uncultured_organism	NP
76e02275324fba01c79b1d8b8681437f	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	uncultured_organism	NP
fc86ef5690ffc1e67d956c27181cc183	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Nocardiopsaceae	Nocardiopsis	ND	NP
0f5f48d793a468de8ec2131049a25f1e	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	ND	NP
52d5344861f077007e2781d2210e61fb	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	ND	NP
4b961b84716ac167392b11929d702643	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	ND	NP
26f173c04574871aba8876838e2d9e61	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	ND	NP
0e47b1c8584c7a957e4ec39127224c0f	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	ND	NP
8b7ed699511c4ce2d3e390b6d3ffab03	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	ND	NP
3354aca729b453e9c75fcf426962e927	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	ND	NP
e79e69d4262195aba82fb1b4309631a2	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	ND	NP
bfde4301b1d046edab5366c8ba4f9e71	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	ND	NP
df14ed79583b7b54bd7c109a02e8dace	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	ND	NP
5556773689288c74a77c8e5fd643f3f2	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	ND	NP
781233b965fbc84afea82d4c10129a44	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	NS9_marine_group	metagenome	NP
113bd40fbebc786bf6b6c62ef23c047d	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	NS9_marine_group	metagenome	NP
994c67e4ed41d6bba0890dce6bd157bc	Bacteria	Cyanobacteria	Vampirivibrionia	Obscuribacterales	Obscuribacteraceae	Obscuribacteraceae	uncultured_bacterium	NP
9230ac80fbf2fb0705138f1c5f7c1489	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Occallatibacter	ND	NP
3a9d47903c68053701706ca2b791e941	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	OLB13	Chloroflexi_bacterium	NP
e50a0da95f7921863b993f504732784e	Bacteria	Chloroflexi	OLB14	OLB14	OLB14	OLB14	metagenome	NP
f759b2828f1c6d6f1ff3f25697e0037e	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	OLB8	uncultured_bacterium	NP
79446e81bd023ac5680a8bf364e0e92a	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexales	Oligoflexus	ND	NP
3855ce8395c96319b50e4bd625769e0b	Bacteria	Planctomycetota	OM190	OM190	OM190	OM190	uncultured_bacterium	NP
e1527ad4d7de0b05ae0cda2e07ed56bf	Bacteria	Planctomycetota	OM190	OM190	OM190	OM190	uncultured_bacterium	NP
6dc19810f3171fe6145aa1c82c5279a0	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	uncultured_bacterium	NP
cae33a7d5f2c2e4efab7a096e71afddf	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Opitutus	ND	NP
b4c1e218247b4ad7d670d7b305c43076	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Oryzihumus	uncultured_bacterium	NP
134befb95e7a3bd2b9ead8ad07e4b1ac	Bacteria	Firmicutes	Clostridia	Clostridiales	Oxobacteraceae	Oxobacter	uncultured_bacterium	NP
e234c0d07b0652afe259ec8b7d551ecb	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	metagenome	NP
30a791d0ca1ee84f0e5c9d4a5b7abe57	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	uncultured_bacterium	NP
7643d4802718985a12687b716fdf5f13	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	uncultured_bacterium	NP
d77ea65f73238d1805ead5caa42a8f3d	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	uncultured_bacterium	NP
f5702ef15d2ff52a7e0b3566ed4f1ea7	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	uncultured_bacterium	NP
4d13eb21b97e14837d65afa29e46ba3c	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	uncultured_bacterium	NP
bcc6da5f621cbdfc1f0c9becbac6cdff	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Paenarthrobacter	ND	NP
6a42f6b31b1958a4fd7c015ad7affbf4	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	ND	NP
a1a0caba36010f7d04672057b9419e73	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	ND	NP
c37e7e03a26fbfce94680b5fe323d0d7	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	ND	NP
2f7b096adffd1eceb436b6059fcdb69a	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	ND	NP
db17a3407b5421f1a6899b285bd98bac	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	ND	NP
bfb6f185952417fb89eeb704513ad226	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	ND	NP
f41dc6875e2999b85d92b0afe867362c	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus_alvei	NP
6a278c36235df65a2db2149d1bf37d21	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus_alvei	NP
ad7191bb867e3ef5c8cefd9e11a6fdcc	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus_borealis	NP
45e3696d78d57fc35094a6cf67e6414b	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus_hordei	NP
a6e5b20ef95d8828df34100bb29a23cf	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus_koleovorans	NP
4ea59d33f520370432fb7cb625b56c12	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus_lautus	NP
55c46abdb3a58e1f02e754e1a0dfc69c	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus_pectinilyticus	NP
36b543907ed2e4e4c2415e0462afed3d	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Paeniglutamicibacter	ND	NP
29d001ba05d3dd3dd06369a11d7d8700	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Paeniglutamicibacter	Arthrobacter_sp.	NP
b9cdfea4581e916a2f716d91f4533a27	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	ND	NP
c9329504c0b06b8b836d779132ca75c1	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	ND	NP
77599677762880ea8751ee5415827be2	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	ND	NP
0952299d87618319b70016986c74ab69	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	metagenome	NP
8b6adc6f2b0797fef309a29665bb0140	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	metagenome	NP
23e4bef11622bc852119b72044248bf4	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	metagenome	NP
2b71a440e0befff57270ff11d873322f	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	uncultured_bacterium	NP
be8d3b8ff175e5eabf3361b6bdedbedb	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	uncultured_bacterium	NP
5511fbb3dd66e5b1afc371cb4215d3a0	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	uncultured_bacterium	NP
30af1d02fe6f354e242719026b0ed020	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Paludisphaera	Paludisphaera_borealis	NP
36bafb831773a4297ef0b43b41a11638	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	Pannonibacter	uncultured_bacterium	NP
cc761daf51f27c423da57f3f1f0ff5cc	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	ND	NP
dddf3f4996401c070a8b7ad646f2620f	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Paraclostridium	ND	NP
ef6210f9cbec27ef76e5f08bcff84e48	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Paraclostridium	ND	NP
70a60612f186462ac3e8cd7ffb50690c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	ND	NP
c3d4b58fe1f20b718bffce1c0f193134	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	ND	NP
76f3df5cf5d1d296eccca8285c9df30b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	ND	NP
403fb2a88868cc6e20138b715f157fea	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	ND	NP
fd9d6b3b6e91b427f130a704a3919d2e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	ND	NP
b48dc8eb67c2a5d36f6b2df4232139d2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	ND	NP
23f4b7cba154c96e3447b50160116682	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Parafrigoribacterium	uncultured_bacterium	NP
cfd7f3eaf135c00edcb582097ac5aaf4	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Parviterribacter	uncultured_bacterium	NP
d56d36b6b8451a4d76015cea3b286ff7	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Parviterribacter	uncultured_bacterium	NP
6cb676be2f4221763d8d40b3a0e5fccc	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Pasteuria	uncultured_Firmicutes	NP
0d34e514b2d0d3a14fbfa27a9717f5ae	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	ND	NP
d15bd1dcb9de71d7452648673a59f5b8	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	ND	NP
239d3af5e6b7b40e9ff229ba258348b3	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	ND	NP
22567f31170f4307ccfaa6126ef24efd	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	ND	NP
d6f38257b96e807ace31c4914382c21d	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	ND	NP
e9bdca39ba1c60398b185bc147000041	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	ND	NP
27ed809a94eb826438115f33042a592e	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	ND	NP
3f8818b029a0e3fe5d16a7988e3ee813	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	ND	NP
eed4445c6828c17a10169e46afa6fa5c	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	ND	NP
d0850fa09a74f1ae098a74cbad99df1c	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter_jejuensis	NP
d0855fc42ee13e9489de6d291f30ba51	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter_terrae	NP
cb64e19ed5f3895f3ced097d6586115a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	ND	NP
f8b6d2a553f0df1c667529b281cdac3f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	ND	NP
1f0cac1ae92d1cc4adf480675e35bced	Bacteria	Firmicutes	Desulfotomaculia	Desulfotomaculales	Desulfotomaculales	Pelotomaculum	ND	NP
7fb08fa9b7b2eef6a3db57d0de769227	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Peptoniphilus	ND	NP
3f2d26632509e4e5fe1a7f94e66e7999	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Peptoniphilus	Peptoniphilaceae_bacterium	NP
34a92ee6b5087dfbdc7be4f8d58b04b8	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	ND	NP
7c5a1e6f4099a2abe15b41d0e040e304	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	ND	NP
f77de8cc0ba6e85299997f60cfdca4b3	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	microbial_mat	NP
4cfe5b5468150f8a54cf003ea4c15603	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Perlucidibaca	ND	NP
f21f9a7ccdd79de8236ffe58931cdbd6	Bacteria	Myxococcota	Polyangia	Polyangiales	Phaselicystidaceae	Phaselicystis	ND	NP
56d1a393cb65227cb9ac5e90b33bebbf	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	ND	NP
345c308f76539edd9e91d297e2d97c13	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	ND	NP
5f860792e75c63fee7cc9ba712c92163	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	ND	NP
773e1dd8dd893eebab736b818d6c7efc	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	ND	NP
0646594904384c952cfd5d4c31c38e48	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	metagenome	NP
fe0b139ead8552cf0813868bc8fc75c7	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Phycicoccus	ND	NP
51bfb73375f704185b53a1a2fa9df317	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Phycicoccus	Phycicoccus_sp.	NP
cb01c6c655ae0fe2184011ac2883aaa1	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	uncultured_bacterium	NP
f15c2e37a8381f1bd772f50ba5742cab	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	uncultured_Pasteuria	NP
f5a0679fac649b85c6ed5c98d8cb4401	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	uncultured_soil	NP
b126d3176fa43015cb9a98298603cd70	Bacteria	Planctomycetota	Pla4_lineage	Pla4_lineage	Pla4_lineage	Pla4_lineage	uncultured_bacterium	NP
9386345d815abe81dd298a3e1c431692	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Plantibacter	ND	NP
5ecf536a6b5c36282076c2fab403d649	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Pleomorphomonadaceae	Pleomorphomonas	uncultured_bacterium	NP
8b11b93831dacacfa341c3225b697ef4	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas	ND	NP
674d3fca8b60d684ea44b52ad3fd4c73	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas	ND	NP
f19fdbb6e3072cd4d95bfd7ca719a366	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Prauserella	Prauserella_rugosa	NP
cfabc1d084705c38096261ba7212b235	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	ND	NP
da6a7cba87e0895b9cbe6037b9bd8b3b	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	ND	NP
edb02840fe91e2472e2935917600da98	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_corporis	NP
958d54f6c2724fdc04ad01d39d59aaca	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_timonensis	NP
72967205ff3ab4e2b94338df82f37ed1	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Prosthecobacter	ND	NP
cca9da3e03bac557ccba323df253ea41	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Proteiniphilum	ND	NP
55badc154ba1997ea91db947c85d5f73	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Pseudoclavibacter	ND	NP
9461df20a3c9ccb0d78248ad6e0ecaae	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Pseudoclavibacter	Pseudoclavibacter_sp.	NP
19386012f47b4a8d83f8fa168376a505	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	ND	NP
6acdd7ba1fe5006f55e3340abbb3b973	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	ND	NP
dc746263b684fb250e76509b5a001f7a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	ND	NP
c63a29416a7eabd7ff67a49489118771	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	uncultured_bacterium	NP
b4289ab0a9a00034c1fbce477b2c4ded	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	NP
43fddf1528d4a98928fd8c3a8ac23bfd	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	NP
0f18144d308ada95632ab5193d92073f	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	NP
9af3467db68cf6063627304cecd46a65	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	NP
637b9b3f4d1cbb1a10c07817619cdf69	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	NP
f8aeec3c1ff0f4e7e1c829e4db0618d9	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	NP
5648dccee530d68ceb3e4d7d22cf8756	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	NP
